config,bit_size,type,VIT_FIRST,VIT_MIDDLE,VIT_LAST,QFORMER_FIRST,QFORMER_MIDDLE,QFORMER_LAST,LLM_FIRST,LLM_MIDDLE,LLM_LAST,METEOR,CIDEr
894,5,MLP,0,0,0,0,1,1,0,0,0,0.2785208443350772,1.2852764152502318
678,6,ATTENTION,1,1,1,1,1,1,1,1,1,0.26693491760570304,1.195565473292705
1011,5,ATTENTION,1,1,1,1,1,1,1,0,1,0.2471998820019974,1.0730299176968154
1286,4,ATTENTION,1,1,1,1,1,1,1,1,0,0.06962898937901577,0.031692131417132015
108,16,ATTENTION,1,1,0,1,1,1,1,1,1,0.27851928376294693,1.2852131063914425
375,8,ATTENTION,1,0,0,1,1,1,1,1,1,0.2784052867414102,1.276873452003259
1480,3,MLP,1,1,1,1,1,1,0,1,1,0.008857233869900146,0.00729971855051795
373,8,ATTENTION,0,0,0,1,1,1,0,0,0,0.27863146981919407,1.282046248444813
143,16,ATTENTION,1,1,1,1,0,1,1,1,1,0.27851928376294693,1.2852131063914425
825,6,BOTH,1,1,1,1,1,1,1,0,1,0.2156725598419784,0.8801352722744639
1319,4,BOTH,1,1,0,0,0,0,1,1,1,0.0,0.0
1339,4,BOTH,0,0,0,1,0,0,0,0,0,0.2791787143858506,1.287763123169591
1298,4,ATTENTION,1,1,1,1,1,1,1,1,1,0.06962898937901577,0.031692131417132015
1283,4,ATTENTION,1,1,1,0,0,0,0,0,1,0.0720643969292513,0.03411371244130119
222,16,BOTH,0,0,0,1,0,0,1,1,1,0.2785208443350772,1.2852764152502318
583,6,MLP,0,1,1,0,0,0,1,1,1,0.24472238908440105,1.0702811845559312
1159,4,MLP,1,1,1,0,0,1,0,0,0,0.0,0.0
1077,5,BOTH,1,1,1,0,1,1,1,1,1,0.01723000723030271,0.0005940399105334196
1340,4,BOTH,1,1,1,0,1,0,1,1,1,0.0,0.0
221,16,BOTH,1,1,1,1,0,0,0,0,0,0.27851928376294693,1.2852131063914425
1462,3,MLP,0,0,0,1,1,1,1,0,0,0.0,0.0
419,8,ATTENTION,1,1,1,1,1,0,0,0,0,0.277993415987267,1.2766317205629334
1273,4,ATTENTION,0,0,0,1,1,1,0,0,0,0.2797308291964011,1.285463449470939
1032,5,BOTH,0,1,0,0,0,0,1,1,1,0.044043055096547185,0.015892860399717244
1446,3,MLP,1,1,1,1,0,1,0,0,0,0.0,0.0
1342,4,BOTH,0,0,0,0,1,0,1,1,1,0.0024560855607047485,0.0013053648135387475
1013,5,ATTENTION,0,0,0,1,1,1,1,0,1,0.2776623289642982,1.2825037584404828
1345,4,BOTH,1,1,1,0,0,1,0,0,0,0.0,0.0
1067,5,BOTH,0,0,0,0,0,1,1,1,1,0.15479000363197862,0.20416473795255247
760,6,BOTH,1,1,0,1,1,1,0,0,0,0.2466103654935305,1.0842837981009583
281,8,MLP,0,0,0,0,0,0,1,1,1,0.2782263035104425,1.27793685233323
535,8,BOTH,1,1,1,0,0,0,0,1,0,0.2753788095945758,1.2678232187861334
325,8,MLP,1,1,1,1,1,0,1,1,1,0.2759322079683527,1.2689976569023262
810,6,BOTH,1,1,1,0,0,0,1,0,0,0.22083264698469576,0.9098582328755006
357,8,MLP,1,1,1,0,0,0,1,1,0,0.2782155446646343,1.289882383700871
908,5,MLP,0,0,0,1,1,1,0,1,0,0.27437073085235597,1.2586827080323735
311,8,MLP,1,1,1,0,0,0,0,0,0,0.2785175866119606,1.2827405384338042
839,5,MLP,0,0,0,0,0,0,1,1,1,0.15421579093383528,0.2041313520068872
9,16,MLP,0,1,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1233,4,ATTENTION,0,1,1,1,1,1,0,0,0,0.18967089599239617,0.6017134596123491
1252,4,ATTENTION,1,1,1,0,0,1,0,0,0,0.0713454527053907,0.03359520847907403
1214,4,ATTENTION,1,0,0,0,0,0,1,1,1,0.22001159655966582,0.8906853208364068
1497,3,ATTENTION,0,1,0,0,0,0,1,1,1,0.05589755348151429,0.017219259208095854
1244,4,ATTENTION,1,1,1,1,0,0,0,0,0,0.07252434050568177,0.03379669872826816
62,16,MLP,1,1,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
269,16,BOTH,0,0,0,1,1,1,1,0,1,0.2785271331383665,1.2852207375047249
177,16,ATTENTION,0,0,0,0,0,0,1,0,1,0.2785208443350772,1.2852764152502318
1144,4,MLP,1,1,1,1,1,1,0,0,0,0.0,0.0
1038,5,BOTH,1,1,0,1,1,1,1,1,1,0.027090543859866246,0.0024521732267133974
295,8,MLP,1,1,0,1,1,1,0,0,0,0.27702785974979655,1.2817934998921003
1129,4,MLP,0,0,1,0,0,0,1,1,1,0.0,0.0
32,16,MLP,1,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
16,16,MLP,1,1,0,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
75,16,MLP,0,0,0,1,1,1,0,0,1,0.2785208443350772,1.2852764152502318
1452,3,MLP,0,0,0,0,1,1,0,0,0,0.2785208443350772,1.2852764152502318
930,5,ATTENTION,0,0,0,1,1,1,1,1,1,0.2776623289642982,1.2825037584404828
398,8,ATTENTION,0,1,1,0,0,0,0,0,0,0.27881525766042176,1.2843142514856616
272,16,BOTH,1,1,1,0,0,0,0,1,1,0.2785208443350772,1.2852764152502318
268,16,BOTH,1,1,1,0,0,0,1,0,1,0.27851928376294693,1.2852131063914425
892,5,MLP,1,1,1,0,1,1,0,0,0,0.11113121030875008,0.09994637640739873
1060,5,BOTH,0,0,0,1,0,0,0,0,0,0.2798619730045026,1.2903313877919715
1305,4,BOTH,1,0,0,1,1,1,1,1,1,0.0012740838438639228,0.00011815464587634422
944,5,ATTENTION,0,0,1,0,0,0,0,0,0,0.27779487111087575,1.2732129138225106
600,6,MLP,1,1,1,0,0,1,1,1,1,0.22360767628027875,0.9456258451329649
14,16,MLP,0,0,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
1028,5,BOTH,1,0,0,0,0,0,1,1,1,0.12766156700889625,0.1517711868196604
1313,4,BOTH,0,0,1,1,1,1,1,1,1,0.0,0.0
1030,5,BOTH,0,1,0,1,1,1,1,1,1,0.0449196781977547,0.016094270217794554
432,8,ATTENTION,0,0,0,1,1,1,1,1,1,0.27863146981919407,1.282046248444813
572,6,MLP,0,0,1,0,0,0,0,0,0,0.27415610012228897,1.2269695703528734
394,8,ATTENTION,1,0,1,0,0,0,0,0,0,0.2778245601628509,1.2773335901440535
1325,4,BOTH,0,1,1,1,1,1,1,1,1,0.0,0.0
286,8,MLP,0,1,0,1,1,1,1,1,1,0.27761889123578987,1.2846460678929326
1460,3,MLP,1,1,1,1,1,1,1,0,0,0.0,0.0
167,16,ATTENTION,1,1,1,0,0,0,0,0,1,0.27851928376294693,1.2852131063914425
305,8,MLP,0,1,1,0,0,0,0,0,0,0.2788178965982046,1.2871036676505345
1362,4,BOTH,0,0,0,1,1,1,1,1,1,0.0026716636672294474,0.0013694913480875117
820,6,BOTH,0,0,0,0,0,0,0,0,1,0.27510283318414686,1.2635236687151803
1179,4,MLP,1,1,1,0,0,0,0,0,0,0.0,0.0
141,16,ATTENTION,0,0,0,1,1,0,1,1,1,0.2785208443350772,1.2852764152502318
413,8,ATTENTION,0,0,0,0,1,0,0,0,0,0.2786918902321742,1.2866667145005517
719,6,ATTENTION,0,0,0,0,0,0,1,0,0,0.2785208443350772,1.2852764152502318
1014,5,ATTENTION,0,0,0,0,0,0,1,0,1,0.2785208443350772,1.2852764152502318
213,16,BOTH,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
1198,4,MLP,1,1,1,0,0,0,1,0,1,0.0,0.0
1487,3,MLP,0,0,0,0,0,0,1,1,1,0.0,0.0
399,8,ATTENTION,1,1,1,1,1,1,1,1,1,0.27771094013758973,1.2748510059248088
223,16,BOTH,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318
6,16,MLP,1,0,0,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
518,8,BOTH,0,0,0,1,0,1,0,0,0,0.27887690363790396,1.2860107910331067
131,16,ATTENTION,1,1,1,0,1,0,1,1,1,0.27851928376294693,1.2852131063914425
652,6,ATTENTION,0,0,0,1,1,1,0,0,0,0.27864433211692125,1.2844142984448899
1343,4,BOTH,0,0,0,0,1,0,0,0,0,0.278127781824469,1.277162343161336
882,5,MLP,0,0,0,0,0,1,0,0,0,0.2785208443350772,1.2852764152502318
378,8,ATTENTION,1,0,0,0,0,0,0,0,0,0.27860684232890154,1.2769395096927156
1384,4,BOTH,1,1,1,0,0,0,1,0,1,0.0,0.0
1281,4,ATTENTION,0,0,0,0,0,0,0,1,0,0.2785208443350772,1.2852764152502318
590,6,MLP,1,1,1,0,0,0,0,0,0,0.24838447589699195,1.0891186992901516
47,16,MLP,1,1,1,1,1,0,0,0,0,0.27851928376294693,1.2852131063914425
309,8,MLP,1,1,1,0,0,0,0,0,0,0.2785175866119606,1.2827405384338042
89,16,MLP,1,1,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
1082,5,BOTH,1,1,1,1,1,1,0,0,0,0.08133181908457321,0.02996039974685191
705,6,ATTENTION,1,1,1,0,1,1,1,1,1,0.26683148102536447,1.1942243670072044
1262,4,ATTENTION,0,0,0,1,0,1,0,0,0,0.2795255859668593,1.2773784754766544
873,5,MLP,0,0,0,1,0,0,1,1,1,0.15421579093383528,0.2041313520068872
833,6,BOTH,1,1,1,1,1,1,1,1,1,0.21111395983602613,0.8611088645150249
404,8,ATTENTION,1,1,1,0,0,0,0,0,0,0.27786666840054836,1.2750848440269638
182,16,ATTENTION,1,1,1,1,1,1,1,1,1,0.27851928376294693,1.2852131063914425
1090,5,BOTH,0,0,0,1,1,1,1,0,0,0.15340303543877387,0.23793175698113886
180,16,ATTENTION,0,0,0,1,1,1,0,1,1,0.2785208443350772,1.2852764152502318
114,16,ATTENTION,1,0,1,0,0,0,1,1,1,0.27851928376294693,1.2852131063914425
1412,3,MLP,1,1,0,0,0,0,1,1,1,0.0,0.0
306,8,MLP,1,1,1,1,1,1,1,1,1,0.2759322079683527,1.2689976569023262
137,16,ATTENTION,0,0,0,0,0,1,1,1,1,0.2785208443350772,1.2852764152502318
715,6,ATTENTION,0,0,0,1,1,1,0,0,0,0.27864433211692125,1.2844142984448899
990,5,ATTENTION,0,0,0,1,1,1,1,1,1,0.2776623289642982,1.2825037584404828
384,8,ATTENTION,0,0,1,1,1,1,0,0,0,0.27847815888832433,1.2784938557394694
1246,4,ATTENTION,0,0,0,1,0,0,0,0,0,0.2791787143858506,1.287763123169591
383,8,ATTENTION,0,0,1,1,1,1,1,1,1,0.27847815888832433,1.2784938557394694
1312,4,BOTH,0,1,0,0,0,0,0,0,0,0.0,0.0
902,5,MLP,1,1,1,1,1,1,1,0,0,0.030369085966958292,0.0048092773018975086
77,16,MLP,1,1,1,1,1,1,1,1,0,0.27851928376294693,1.2852131063914425
787,6,BOTH,1,1,1,0,0,1,0,0,0,0.2409308904256915,1.0334011052424148
959,5,ATTENTION,1,1,1,0,0,0,1,1,1,0.24590725982829476,1.064162286591715
1150,4,MLP,1,1,1,1,0,0,1,1,1,0.0,0.0
107,16,ATTENTION,0,0,1,0,0,0,0,0,0,0.2785208443350772,1.2852764152502318
888,5,MLP,1,1,1,1,0,1,0,0,0,0.11113121030875008,0.09994637640739873
1239,4,ATTENTION,1,1,1,0,0,0,0,0,0,0.0720643969292513,0.03411371244130119
236,16,BOTH,1,1,1,1,0,1,1,1,1,0.2785208443350772,1.2852764152502318
1422,3,MLP,1,1,1,1,1,1,1,1,1,0.0,0.0
125,16,ATTENTION,1,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
1351,4,BOTH,0,0,0,1,1,0,0,0,0,0.2775181826865519,1.2812957209673546
111,16,ATTENTION,1,1,0,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
316,8,MLP,0,0,0,1,0,0,0,0,0,0.2785208443350772,1.2852764152502318
498,8,BOTH,0,0,0,0,0,0,1,1,1,0.2782263035104425,1.27793685233323
261,16,BOTH,0,0,0,1,1,1,0,0,1,0.2785208443350772,1.2852764152502318
30,16,MLP,1,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
490,8,BOTH,0,1,1,0,0,0,1,1,1,0.27757529685545806,1.2767695002114339
960,5,ATTENTION,1,1,1,0,0,0,0,0,0,0.24590725982829476,1.064162286591715
1331,4,BOTH,1,1,1,0,0,0,1,1,1,0.0,0.0
1243,4,ATTENTION,1,1,1,1,0,0,1,1,1,0.07252434050568177,0.03379669872826816
779,6,BOTH,1,1,1,1,0,0,0,0,0,0.2382967676601059,1.015168622553467
696,6,ATTENTION,0,0,0,0,0,1,0,0,0,0.2783639808339153,1.2886995400969599
1164,4,MLP,0,0,0,1,1,0,1,1,1,0.0020059439285883963,0.0010433784682518721
165,16,ATTENTION,0,0,0,0,0,0,0,1,0,0.2785208443350772,1.2852764152502318
127,16,ATTENTION,1,1,1,1,0,0,1,1,1,0.27851928376294693,1.2852131063914425
92,16,MLP,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1234,4,ATTENTION,0,1,1,0,0,0,1,1,1,0.1922472094545127,0.6277386129897795
1269,4,ATTENTION,0,0,0,1,1,1,1,1,1,0.2797308291964011,1.285463449470939
829,6,BOTH,1,1,1,1,1,1,0,1,1,0.23228854912673608,0.989657478619823
785,6,BOTH,0,0,0,0,1,0,0,0,0,0.2780641250580817,1.2797570100343387
1080,5,BOTH,0,0,0,0,1,1,0,0,0,0.2782697661981588,1.28294059838638
301,8,MLP,1,0,1,0,0,0,0,0,0,0.278898349581032,1.2888299061105621
61,16,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
745,6,BOTH,0,0,0,1,1,1,0,0,0,0.27864433211692125,1.2844142984448899
1320,4,BOTH,1,1,0,0,0,0,0,0,0,0.0,0.0
0,16,MLP,0,0,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
457,8,ATTENTION,1,1,1,1,1,1,0,1,1,0.27771094013758973,1.2748510059248088
675,6,ATTENTION,0,1,1,1,1,1,0,0,0,0.27603622890020657,1.2702192019849567
18,16,MLP,1,1,0,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
1272,4,ATTENTION,1,1,1,0,0,0,0,0,0,0.0720643969292513,0.03411371244130119
1019,5,ATTENTION,1,1,1,1,1,1,1,1,1,0.2471998820019974,1.0730299176968154
757,6,BOTH,0,0,1,0,0,0,1,1,1,0.2410417320574786,1.0442243791127093
1240,4,ATTENTION,1,1,1,0,0,0,1,1,1,0.0720643969292513,0.03411371244130119
853,5,MLP,1,1,0,1,1,1,0,0,0,0.16396410148291646,0.426462742278709
212,16,BOTH,0,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
1097,5,BOTH,1,1,1,0,0,0,0,0,1,0.07991358081167751,0.03025842144471398
1253,4,ATTENTION,0,0,0,0,0,1,1,1,1,0.2790150685567953,1.275024748146044
358,8,MLP,0,0,0,1,1,1,1,1,0,0.2787560311697818,1.2879579390148084
451,8,ATTENTION,0,0,0,1,1,1,1,1,0,0.27863146981919407,1.282046248444813
756,6,BOTH,0,0,1,1,1,1,0,0,0,0.27392653938115313,1.2158620406539604
1287,4,ATTENTION,1,1,1,0,0,0,1,1,0,0.0720643969292513,0.03411371244130119
307,8,MLP,1,1,1,1,1,1,0,0,0,0.2785175866119606,1.2827405384338042
482,8,BOTH,1,1,0,0,0,0,1,1,1,0.27639646476097857,1.2662311234857502
682,6,ATTENTION,1,1,1,0,0,0,1,1,1,0.2670303343691356,1.1889801617742006
1063,5,BOTH,0,0,0,0,1,0,1,1,1,0.1553204252288984,0.20956969516560434
843,5,MLP,1,0,0,0,0,0,0,0,0,0.2774703218714557,1.2696325147993022
811,6,BOTH,0,0,0,1,1,1,1,0,0,0.2580289184901281,1.1642669136845094
807,6,BOTH,1,1,1,0,0,0,0,0,0,0.2385172706747091,1.0171486120991855
1256,4,ATTENTION,1,1,1,1,1,0,0,0,0,0.07008547864400287,0.03280188401941078
202,16,BOTH,1,1,0,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
489,8,BOTH,0,1,1,1,1,1,0,0,0,0.27935244577031937,1.2874498910553414
280,8,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
64,16,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
1293,4,ATTENTION,0,0,0,0,0,0,1,0,1,0.2785208443350772,1.2852764152502318
965,5,ATTENTION,1,1,1,1,0,0,0,0,0,0.246622462126641,1.0632478022306597
577,6,MLP,1,0,1,1,1,1,1,1,1,0.21763350591009284,0.9108439119776628
85,16,MLP,1,1,1,1,1,1,0,1,1,0.2785208443350772,1.2852764152502318
631,6,MLP,1,1,1,1,1,1,0,0,1,0.2451005301032916,1.0688967668239902
1488,3,ATTENTION,0,0,0,1,1,1,1,1,1,0.27111745716402363,1.2309171925065152
427,8,ATTENTION,1,1,1,0,1,1,0,0,0,0.2777477582728702,1.2754794024471925
790,6,BOTH,1,1,1,1,1,0,1,1,1,0.21103952318293548,0.8578066688743715
1068,5,BOTH,0,0,0,0,0,1,0,0,0,0.2771798313520781,1.2716402942290197
35,16,MLP,1,1,1,1,0,0,0,0,0,0.27851928376294693,1.2852131063914425
71,16,MLP,0,0,0,1,1,1,0,1,0,0.2785208443350772,1.2852764152502318
1237,4,ATTENTION,1,1,1,1,1,1,0,0,0,0.06962898937901577,0.031692131417132015
11,16,MLP,0,0,1,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
96,16,ATTENTION,1,0,0,1,1,1,1,1,1,0.2785208443350772,1.2852764152502318
598,6,MLP,0,0,0,0,1,0,1,1,1,0.24869652201794684,1.1075143853450542
1058,5,BOTH,1,1,1,1,0,0,0,0,0,0.08119338101530216,0.02965069836679329
239,16,BOTH,0,0,0,1,0,1,0,0,0,0.2785208443350772,1.2852764152502318
468,8,BOTH,1,0,0,1,1,1,1,1,1,0.2756721970982709,1.2640661550913346
70,16,MLP,1,1,1,0,0,0,0,1,0,0.27851928376294693,1.2852131063914425
813,6,BOTH,1,1,1,1,1,1,0,1,0,0.23795221630490684,1.0188204355810004
117,16,ATTENTION,0,1,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
1113,5,BOTH,1,1,1,0,0,0,1,1,1,0.017213742776706526,0.0006018312085335639
403,8,ATTENTION,1,1,1,0,0,0,1,1,1,0.27786666840054836,1.2750848440269638
690,6,ATTENTION,1,1,1,0,1,0,0,0,0,0.26673955493299345,1.1874396094812627
29,16,MLP,1,1,1,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1081,5,BOTH,1,1,1,1,1,1,1,1,1,0.016820672952618416,0.0005329994166209922
1211,4,ATTENTION,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
312,8,MLP,0,0,0,0,0,0,1,1,1,0.2782263035104425,1.27793685233323
668,6,ATTENTION,1,1,0,0,0,0,1,1,1,0.26827700627396456,1.2148294819834442
693,6,ATTENTION,1,1,1,0,0,1,1,1,1,0.26694868365010593,1.1931050194034412
936,5,ATTENTION,1,0,0,0,0,0,0,0,0,0.24719407757040102,1.0765243205301236
692,6,ATTENTION,0,0,0,0,1,0,0,0,0,0.2780641250580817,1.2797570100343387
932,5,ATTENTION,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
1428,3,MLP,0,0,0,0,0,0,1,1,1,0.0,0.0
52,16,MLP,0,0,0,1,0,1,1,1,1,0.2785208443350772,1.2852764152502318
219,16,BOTH,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
433,8,ATTENTION,0,0,0,1,1,1,0,0,0,0.27863146981919407,1.282046248444813
1378,4,BOTH,0,0,0,0,0,0,0,0,1,0.2380814945526983,1.0089784115372062
1467,3,MLP,0,0,0,0,0,0,0,1,0,0.0,0.0
94,16,ATTENTION,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
2,16,MLP,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
494,8,BOTH,1,1,1,0,0,0,1,1,1,0.27472194569104263,1.2682233929175837
258,16,BOTH,0,0,0,0,0,0,0,1,0,0.2785208443350772,1.2852764152502318
1306,4,BOTH,1,0,0,1,1,1,0,0,0,0.08285706658701897,0.027764275190191142
1133,4,MLP,1,1,0,0,0,0,1,1,1,0.0,0.0
599,6,MLP,0,0,0,0,1,0,0,0,0,0.2785208443350772,1.2852764152502318
768,6,BOTH,0,1,1,1,1,1,0,0,0,0.2722850970212237,1.2225830032845575
710,6,ATTENTION,1,1,1,1,1,1,0,0,0,0.26693491760570304,1.195565473292705
788,6,BOTH,0,0,0,0,0,1,1,1,1,0.24924625278084078,1.1119992746760778
1149,4,MLP,0,0,0,0,0,0,1,1,1,0.0020059439285883963,0.0010433784682518721
500,8,BOTH,1,1,1,1,0,0,0,0,0,0.27572106477681657,1.266948525659505
800,6,BOTH,0,0,0,0,1,1,1,1,1,0.2494580026194176,1.1135394639825327
318,8,MLP,1,1,1,0,1,0,0,0,0,0.2785175866119606,1.2827405384338042
188,16,BOTH,0,0,0,0,0,0,1,1,1,0.2785208443350772,1.2852764152502318
34,16,MLP,1,1,1,1,0,0,1,1,1,0.2785208443350772,1.2852764152502318
363,8,MLP,0,0,0,0,0,0,1,0,1,0.2777163984324311,1.2737399136533656
587,6,MLP,1,1,1,0,0,0,1,1,1,0.22360767628027875,0.9456258451329649
292,8,MLP,0,0,1,0,0,0,1,1,1,0.27758766826775205,1.2766517815948681
910,5,MLP,1,1,1,1,1,1,0,0,1,0.10727253398431227,0.09090924370722862
1354,4,BOTH,0,0,0,1,0,1,1,1,1,0.0020339683304774793,0.0010340819316398578
953,5,ATTENTION,0,1,1,1,1,1,1,1,1,0.2730081587142224,1.2424954113335003
326,8,MLP,1,1,1,1,1,0,0,0,0,0.2785175866119606,1.2827405384338042
1141,4,MLP,0,1,1,0,0,0,1,1,1,0.0,0.0
818,6,BOTH,1,1,1,0,0,0,0,0,1,0.23370372743450804,0.9867535623225446
871,5,MLP,1,1,1,1,0,0,1,1,1,0.024910531832376875,0.002102127233123678
549,8,BOTH,0,0,0,0,0,0,1,0,1,0.2777163984324311,1.2737399136533656
1053,5,BOTH,1,1,1,0,0,0,0,0,0,0.08021121431739556,0.02763450758824115
649,6,MLP,0,0,0,1,1,1,1,1,1,0.24869652201794684,1.1075143853450542
823,6,BOTH,0,0,0,1,1,1,1,1,0,0.2538011083962787,1.1328770438454392
1401,3,MLP,1,0,0,0,0,0,0,0,0,0.0011736507855663132,2.8899827076508852e-05
1145,4,MLP,1,1,1,0,0,0,1,1,1,0.0,0.0
1125,4,MLP,0,1,0,0,0,0,1,1,1,0.0,0.0
344,8,MLP,1,1,1,1,1,1,1,0,0,0.27928454168587846,1.2912820159268688
628,6,MLP,1,1,1,0,0,0,0,1,0,0.24833135342892562,1.0960857211087076
73,16,MLP,1,1,1,1,1,1,0,0,1,0.2785208443350772,1.2852764152502318
536,8,BOTH,0,0,0,1,1,1,0,1,0,0.27808272614722224,1.2799663437796078
804,6,BOTH,0,0,0,1,1,1,1,1,1,0.2501607002845491,1.1172199964203238
880,5,MLP,1,1,1,0,0,1,0,0,0,0.11113121030875008,0.09994637640739873
1336,4,BOTH,1,1,1,1,0,0,1,1,1,0.0,0.0
542,8,BOTH,1,1,1,1,1,1,1,1,0,0.27544659406510846,1.2635960278737488
1020,5,ATTENTION,1,1,1,0,0,0,1,1,1,0.24590725982829476,1.064162286591715
1229,4,ATTENTION,1,0,1,1,1,1,0,0,0,0.17341854829497458,0.4717489736259173
289,8,MLP,0,1,0,0,0,0,0,0,0,0.2777286509556288,1.2864078381400135
642,6,MLP,0,0,0,0,0,0,1,0,1,0.25173830425671206,1.1244581552414106
356,8,MLP,1,1,1,1,1,1,1,1,0,0.2782155446646343,1.289882383700871
486,8,BOTH,1,0,1,0,0,0,1,1,1,0.276273183697163,1.268699751629733
1182,4,MLP,1,1,1,0,0,0,1,0,0,0.0,0.0
870,5,MLP,0,0,0,0,0,0,1,1,1,0.15421579093383528,0.2041313520068872
1372,4,BOTH,1,1,1,0,0,0,0,1,0,0.0,0.0
1379,4,BOTH,1,1,1,1,1,1,1,1,0,0.0,0.0
338,8,MLP,1,1,1,1,1,1,0,0,0,0.2785175866119606,1.2827405384338042
1405,3,MLP,0,1,0,0,0,0,0,0,0,0.0,0.0
1491,3,ATTENTION,1,0,0,1,1,1,1,1,1,0.04728847131256763,8.635175328616965e-05
537,8,BOTH,0,0,0,0,0,0,0,1,0,0.27885490286904485,1.283110499675077
674,6,ATTENTION,0,1,1,1,1,1,1,1,1,0.27603622890020657,1.2702192019849567
1050,5,BOTH,1,1,1,1,1,1,1,1,1,0.016820672952618416,0.0005329994166209922
347,8,MLP,0,0,0,0,0,0,1,0,0,0.2790254016312323,1.2880884866838433
799,6,BOTH,1,1,1,0,1,1,0,0,0,0.24115387291889784,1.032709507062681
844,5,MLP,0,1,0,1,1,1,1,1,1,0.054080821364324516,0.030626907846922683
1267,4,ATTENTION,1,1,1,1,1,1,1,1,1,0.06962898937901577,0.031692131417132015
287,8,MLP,0,1,0,1,1,1,0,0,0,0.2777286509556288,1.2864078381400135
701,6,ATTENTION,1,1,1,1,0,1,1,1,1,0.2672802911122937,1.1938525458231155
1341,4,BOTH,1,1,1,0,1,0,0,0,0,0.0,0.0
508,8,BOTH,1,1,1,0,0,1,0,0,0,0.2758780716620408,1.2690842048085413
1075,5,BOTH,0,0,0,1,0,1,1,1,1,0.15450547414646115,0.2062789649251134
1238,4,ATTENTION,1,1,1,0,0,0,1,1,1,0.0720643969292513,0.03411371244130119
218,16,BOTH,1,1,1,0,0,0,0,0,0,0.27851928376294693,1.2852131063914425
504,8,BOTH,1,1,1,0,1,0,0,0,0,0.27611297299212245,1.2693066589201798
1265,4,ATTENTION,0,0,0,0,1,1,1,1,1,0.27852298460011987,1.2790366538982727
626,6,MLP,0,0,0,0,0,0,1,0,0,0.2562869742020571,1.1504287359484224
525,8,BOTH,0,0,0,1,1,1,1,1,1,0.27815321332023424,1.279290014746267
79,16,MLP,0,0,0,1,1,1,1,1,0,0.2785208443350772,1.2852764152502318
393,8,ATTENTION,1,0,1,0,0,0,1,1,1,0.2778245601628509,1.2773335901440535
245,16,BOTH,1,1,1,1,1,1,0,0,0,0.27851928376294693,1.2852131063914425
1279,4,ATTENTION,1,1,1,0,0,0,0,1,0,0.0720643969292513,0.03411371244130119
1093,5,BOTH,1,1,1,0,0,0,0,1,0,0.0696083429317951,0.02632434703381338
1146,4,MLP,1,1,1,0,0,0,0,0,0,0.0,0.0
1403,3,MLP,0,1,0,1,1,1,0,0,0,0.0,0.0
521,8,BOTH,0,0,0,0,1,1,1,1,1,0.2783361264112213,1.27924224487725
1429,3,MLP,1,1,1,1,0,0,1,1,1,0.0,0.0
1107,5,BOTH,0,0,0,0,0,0,1,0,1,0.14443198222836415,0.22279045286096158
1222,4,ATTENTION,0,0,1,0,0,0,1,1,1,0.2529598990610916,1.0497613410719864
1098,5,BOTH,0,0,0,1,1,1,0,0,1,0.2788029573337219,1.2820266412485934
1441,3,MLP,1,1,1,1,1,0,1,1,1,0.0,0.0
1350,4,BOTH,0,0,0,1,1,0,1,1,1,0.002327598975856451,0.0012028524172989705
409,8,ATTENTION,0,0,0,1,0,0,0,0,0,0.27867508634709537,1.286455253756982
340,8,MLP,0,0,0,1,1,1,0,0,0,0.2785208443350772,1.2852764152502318
329,8,MLP,1,1,1,1,0,1,1,1,1,0.2759322079683527,1.2689976569023262
